match_id,Pt,Pts,Gm#,TbSet,TB?,TBpt,Svr,Ret,Serving,1st,2nd,Notes,1stNoLet,2ndNoLet,1stSV,2ndSV,1stNoSV,2ndNoSV,1stIn,2ndIn,isRally1st,isRally2nd,Sv1,Sv2,Rally,isAce,isUnret,isRallyWinner,isForced,isUnforced,isDouble,rallyNoSpec,rallyNoError,rallyNoDirection,rallyLen,PtWinner,isSvrWinner,PtsAfter,GmW,Gm1,Gm2,SetW,Set1,Set2,RevTB,TBrev,rallyCount
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,232,30-40,37,0,0,,1,2,RN,6f18f3*,,,6f18f3*,,0,,6f18f3*,,1,,1,0,6,,f18f3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f18f3,f18f3,ff,2,1,1,40-40,0,1,0,0,2,2,,,3
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,233,40-40,37,0,0,,1,2,RN,5r38f3b1b1f2;*,,,5r38f3b1b1f2;*,,0,,5r38f3b1b1f2;*,,1,,1,0,5,,r38f3b1b1f2;*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,r38f3b1b1f2,r38f3b1b1f2,rfbbf,5,2,0,40-AD,0,1,0,0,2,2,,,6
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,234,40-AD,37,0,0,,1,2,RN,4b29f1r2f1*,,,4b29f1r2f1*,,0,,4b29f1r2f1*,,1,,1,0,4,,b29f1r2f1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b29f1r2f1,b29f1r2f1,bfrf,4,1,1,40-40,0,1,0,0,2,2,,,5
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,235,40-40,37,0,0,,1,2,RN,6b38f1*,,,6b38f1*,,0,,6b38f1*,,1,,1,0,6,,b38f1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b38f1,b38f1,bf,2,1,1,AD-40,0,1,0,0,2,2,,,3
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,236,AD-40,37,0,0,,1,2,RN,5f28b1f3d@,,,5f28b1f3d@,,0,,5f28b1f3d@,,1,,1,0,5,,f28b1f3d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f28b1f3d,f28b1f3,fbf,3,1,1,GM,1,2,0,0,2,2,,,3
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,237,0-0,38,0,0,,2,1,RF,4n,6f#,,4n,6f#,0,0,4n,6f#,0,1,0,1,4n,6,f#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f,f,f,1,2,1,15-0,0,2,0,0,2,2,,,1
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,238,15-0,38,0,0,,2,1,RF,6b28f1b1f2f3s3f3b1*,,RN CH winner unsucc,6b28f1b1f2f3s3f3b1*,,0,,6b28f1b1f2f3s3f3b1*,,1,,1,0,6,,b28f1b1f2f3s3f3b1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b28f1b1f2f3s3f3b1,b28f1b1f2f3s3f3b1,bfbffsfb,8,2,1,30-0,0,2,0,0,2,2,,,9
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,239,30-0,38,0,0,,2,1,RF,4n,4+b27v3*,,4n,4+b27v3*,0,1,4n,4b27v3*,0,1,0,1,4n,4,b27v3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b27v3,b27v3,bv,2,2,1,40-0,0,2,0,0,2,2,,,3
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,240,40-0,38,0,0,,2,1,RF,6n,6b29f3f3b3*,,6n,6b29f3f3b3*,0,0,6n,6b29f3f3b3*,0,1,0,1,6n,6,b29f3f3b3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b29f3f3b3,b29f3f3b3,bffb,4,2,1,GM,2,2,1,0,2,2,,,5
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,241,0-0,39,0,0,,1,2,RN,5b29f2b3n@,,,5b29f2b3n@,,0,,5b29f2b3n@,,1,,1,0,5,,b29f2b3n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b29f2b3n,b29f2b3,bfb,3,1,1,15-0,0,2,1,0,2,2,,,3
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,242,15-0,39,0,0,,1,2,RN,5b1d#,,,5b1d#,,0,,5b1d#,,1,,1,0,5,,b1d#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b1d,b1,b,1,1,1,30-0,0,2,1,0,2,2,,,1
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,243,30-0,39,0,0,,1,2,RN,6n,6n,,6n,6n,0,0,6n,6n,0,0,0,0,6n,6n,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,0,2,0,30-15,0,2,1,0,2,2,,,0
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,244,30-15,39,0,0,,1,2,RN,4b29f1f1b2b3*,,,4b29f1f1b2b3*,,0,,4b29f1f1b2b3*,,1,,1,0,4,,b29f1f1b2b3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b29f1f1b2b3,b29f1f1b2b3,bffbb,5,2,0,30-30,0,2,1,0,2,2,,,6
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,245,30-30,39,0,0,,1,2,RN,5f2n#,,,5f2n#,,0,,5f2n#,,1,,1,0,5,,f2n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f2n,f2,f,1,1,1,40-30,0,2,1,0,2,2,,,1
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,246,40-30,39,0,0,,1,2,RN,5f29f1f1s3f3f2d@,,,5f29f1f1s3f3f2d@,,0,,5f29f1f1s3f3f2d@,,1,,1,0,5,,f29f1f1s3f3f2d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f29f1f1s3f3f2d,f29f1f1s3f3f2,fffsff,6,2,0,40-40,0,2,1,0,2,2,,,6
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,247,40-40,39,0,0,,1,2,RN,c6b17b1f1b3b1*,,,6b17b1f1b3b1*,,0,,6b17b1f1b3b1*,,1,,1,0,6,,b17b1f1b3b1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b17b1f1b3b1,b17b1f1b3b1,bbfbb,5,2,0,40-AD,0,2,1,0,2,2,,,6
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,248,40-AD,39,0,0,,1,2,RN,6f29f1f2f2f1b1*,,,6f29f1f2f2f1b1*,,0,,6f29f1f2f2f1b1*,,1,,1,0,6,,f29f1f2f2f1b1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f29f1f2f2f1b1,f29f1f2f2f1b1,fffffb,6,1,1,40-40,0,2,1,0,2,2,,,7
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,249,40-40,39,0,0,,1,2,RN,5f29f3b3f3b3+d@,,,5f29f3b3f3b3+d@,,0,,5f29f3b3f3b3+d@,,1,,1,0,5,,f29f3b3f3b3+d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f29f3b3f3b3d,f29f3b3f3b3,ffbfb,5,1,1,AD-40,0,2,1,0,2,2,,,5
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,250,AD-40,39,0,0,,1,2,RN,5b#,,,5b#,,0,,5b#,,1,,1,0,5,,b#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b,b,b,1,1,1,GM,1,3,1,0,2,2,,,1
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,251,0-0,40,0,0,,2,1,RF,4w,4b18f2f2s2s3f1b2b1s#,,4w,4b18f2f2s2s3f1b2b1s#,0,0,4w,4b18f2f2s2s3f1b2b1s#,0,1,0,1,4w,4,b18f2f2s2s3f1b2b1s#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b18f2f2s2s3f1b2b1s,b18f2f2s2s3f1b2b1s,bffssfbbs,9,2,1,15-0,0,3,1,0,2,2,,,9
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,252,15-0,40,0,0,,2,1,RF,4f37f3f3b3f3y1b3*,,,4f37f3f3b3f3y1b3*,,0,,4f37f3f3b3f3y1b3*,,1,,1,0,4,,f37f3f3b3f3y1b3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f37f3f3b3f3y1b3,f37f3f3b3f3y1b3,fffbfyb,7,1,0,15-15,0,3,1,0,2,2,,,8
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,253,15-15,40,0,0,,2,1,RF,4s37f-1*,,,4s37f-1*,,0,,4s37f-1*,,1,,1,0,4,,s37f-1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s37f1,s37f1,sf,2,2,1,30-15,0,3,1,0,2,2,,,3
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,254,30-15,40,0,0,,2,1,RF,4+f17f1-*,,,4+f17f1-*,,1,,4f17f1-*,,1,,1,0,4,,f17f1-*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f17f1,f17f1,ff,2,2,1,40-15,0,3,1,0,2,2,,,3
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,255,40-15,40,0,0,,2,1,RF,4w,4b#,,4w,4b#,0,0,4w,4b#,0,1,0,1,4w,4,b#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b,b,b,1,2,1,GM,2,3,2,0,2,2,,,1
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,256,0-0,41,0,0,,1,2,RN,5b;28f3b2f1f2f3b2f3b2b1f1b2f2f2b2f3b3*,,,5b;28f3b2f1f2f3b2f3b2b1f1b2f2f2b2f3b3*,,0,,5b;28f3b2f1f2f3b2f3b2b1f1b2f2f2b2f3b3*,,1,,1,0,5,,b;28f3b2f1f2f3b2f3b2b1f1b2f2f2b2f3b3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b28f3b2f1f2f3b2f3b2b1f1b2f2f2b2f3b3,b28f3b2f1f2f3b2f3b2b1f1b2f2f2b2f3b3,bfbfffbfbbfbffbfb,17,2,0,0-15,0,3,2,0,2,2,,,18
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,257,0-15,41,0,0,,1,2,RN,6f29f3f3f3f3f2n@,,,6f29f3f3f3f3f2n@,,0,,6f29f3f3f3f3f2n@,,1,,1,0,6,,f29f3f3f3f3f2n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f29f3f3f3f3f2n,f29f3f3f3f3f2,ffffff,6,2,0,0-30,0,3,2,0,2,2,,,6
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,258,0-30,41,0,0,,1,2,RN,4n,4f18b1f2b1f!@,,4n,4f18b1f2b1f!@,0,0,4n,4f18b1f2b1f!@,0,1,0,1,4n,4,f18b1f2b1f!@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f18b1f2b1f!,f18b1f2b1f,fbfbf,5,1,1,15-30,0,3,2,0,2,2,,,5
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,259,15-30,41,0,0,,1,2,RN,4s37f1-*,,,4s37f1-*,,0,,4s37f1-*,,1,,1,0,4,,s37f1-*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s37f1,s37f1,sf,2,1,1,30-30,0,3,2,0,2,2,,,3
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,260,30-30,41,0,0,,1,2,RN,5f28f1f2f3b2f1d@,,RN CH error unsucc,5f28f1f2f3b2f1d@,,0,,5f28f1f2f3b2f1d@,,1,,1,0,5,,f28f1f2f3b2f1d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f28f1f2f3b2f1d,f28f1f2f3b2f1,ffffbf,6,2,0,30-40,0,3,2,0,2,2,,,6
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,261,30-40,41,0,0,,1,2,RN,5f28f3*,,,5f28f3*,,0,,5f28f3*,,1,,1,0,5,,f28f3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f28f3,f28f3,ff,2,1,1,40-40,0,3,2,0,2,2,,,3
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,262,40-40,41,0,0,,1,2,RN,4f1n#,,,4f1n#,,0,,4f1n#,,1,,1,0,4,,f1n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f1n,f1,f,1,1,1,AD-40,0,3,2,0,2,2,,,1
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,263,AD-40,41,0,0,,1,2,RN,5b37f3;w@,,,5b37f3;w@,,0,,5b37f3;w@,,1,,1,0,5,,b37f3;w@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b37f3w,b37f3,bf,2,2,0,40-40,0,3,2,0,2,2,,,2
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,264,40-40,41,0,0,,1,2,RN,6b28f1f1f3b3*,,,6b28f1f1f3b3*,,0,,6b28f1f1f3b3*,,1,,1,0,6,,b28f1f1f3b3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b28f1f1f3b3,b28f1f1f3b3,bfffb,5,2,0,40-AD,0,3,2,0,2,2,,,6
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,265,40-AD,41,0,0,,1,2,RN,5b29f3b2f3b3f3b2f1w@,,,5b29f3b2f3b3f3b2f1w@,,0,,5b29f3b2f3b3f3b2f1w@,,1,,1,0,5,,b29f3b2f3b3f3b2f1w@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b29f3b2f3b3f3b2f1w,b29f3b2f3b3f3b2f1,bfbfbfbf,8,2,0,GM,2,3,3,0,2,2,,,8
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,266,0-0,42,0,0,,2,1,RF,4*,,,4*,,0,,4*,,1,,0,0,4*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,2,1,15-0,0,3,3,0,2,2,,,1
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,267,15-0,42,0,0,,2,1,RF,6b27f1+b2v3*,,,6b27f1+b2v3*,,0,,6b27f1+b2v3*,,1,,1,0,6,,b27f1+b2v3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b27f1b2v3,b27f1b2v3,bfbv,4,2,1,30-0,0,3,3,0,2,2,,,5
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,268,30-0,42,0,0,,2,1,RF,4b#,,,4b#,,0,,4b#,,1,,1,0,4,,b#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b,b,b,1,2,1,40-0,0,3,3,0,2,2,,,1
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,269,40-0,42,0,0,,2,1,RF,4n,4*,,4n,4*,0,0,4n,4*,0,1,0,0,4n,4*,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,2,1,GM,2,3,4,0,2,2,,,1
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,270,0-0,43,0,0,,1,2,RN,5f29f3s3f-1x#,,,5f29f3s3f-1x#,,0,,5f29f3s3f-1x#,,1,,1,0,5,,f29f3s3f-1x#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f29f3s3f1x,f29f3s3f1,ffsf,4,2,0,0-15,0,3,4,0,2,2,,,4
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,271,0-15,43,0,0,,1,2,RN,5f19b1f1b3b2b1f3r3f-3f1w#,,,5f19b1f1b3b2b1f3r3f-3f1w#,,0,,5f19b1f1b3b2b1f3r3f-3f1w#,,1,,1,0,5,,f19b1f1b3b2b1f3r3f-3f1w#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f19b1f1b3b2b1f3r3f3f1w,f19b1f1b3b2b1f3r3f3f1,fbfbbbfrff,10,2,0,0-30,0,3,4,0,2,2,,,10
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,272,0-30,43,0,0,,1,2,RN,6w,6n,,6w,6n,0,0,6w,6n,0,0,0,0,6w,6n,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,0,2,0,0-40,0,3,4,0,2,2,,,0
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,273,0-40,43,0,0,,1,2,RN,4b39f1l#,,,4b39f1l#,,0,,4b39f1l#,,1,,1,0,4,,b39f1l#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b39f1l,b39f1l,bfl,3,1,1,15-40,0,3,4,0,2,2,,,3
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,274,15-40,43,0,0,,1,2,RN,5f#,,,5f#,,0,,5f#,,1,,1,0,5,,f#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f,f,f,1,1,1,30-40,0,3,4,0,2,2,,,1
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,275,30-40,43,0,0,,1,2,RN,6d,4b#,,6d,4b#,0,0,6d,4b#,0,1,0,1,6d,4,b#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b,b,b,1,1,1,40-40,0,3,4,0,2,2,,,1
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,276,40-40,43,0,0,,1,2,RN,6d,4f18b3s3f1f2f2f2f2f2f3b3f3b3f2f1b1f3f1f2b1f1b2f1b1f3*,,6d,4f18b3s3f1f2f2f2f2f2f3b3f3b3f2f1b1f3f1f2b1f1b2f1b1f3*,0,0,6d,4f18b3s3f1f2f2f2f2f2f3b3f3b3f2f1b1f3f1f2b1f1b2f1b1f3*,0,1,0,1,6d,4,f18b3s3f1f2f2f2f2f2f3b3f3b3f2f1b1f3f1f2b1f1b2f1b1f3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f18b3s3f1f2f2f2f2f2f3b3f3b3f2f1b1f3f1f2b1f1b2f1b1f3,f18b3s3f1f2f2f2f2f2f3b3f3b3f2f1b1f3f1f2b1f1b2f1b1f3,fbsfffffffbfbffbfffbfbfbf,25,2,0,40-AD,0,3,4,0,2,2,,,26
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,277,40-AD,43,0,0,,1,2,RN,6#,,,6#,,0,,6#,,1,,0,0,6#,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,0,1,1,40-40,0,3,4,0,2,2,,,1
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,278,40-40,43,0,0,,1,2,RN,6b28b2b3f3b3f2f2b2f3+f#,,,6b28b2b3f3b3f2f2b2f3+f#,,0,,6b28b2b3f3b3f2f2b2f3+f#,,1,,1,0,6,,b28b2b3f3b3f2f2b2f3+f#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b28b2b3f3b3f2f2b2f3f,b28b2b3f3b3f2f2b2f3f,bbbfbffbff,10,2,0,40-AD,0,3,4,0,2,2,,,10
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,279,40-AD,43,0,0,,1,2,RN,4b37f#,,,4b37f#,,0,,4b37f#,,1,,1,0,4,,b37f#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b37f,b37f,bf,2,2,0,GM,2,3,5,0,2,2,,,2
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,280,0-0,44,0,0,,2,1,RF,6d,4+b17*,,6d,4+b17*,0,1,6d,4b17*,0,1,0,1,6d,4,b17*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b17,b17,b,1,1,0,0-15,0,3,5,0,2,2,,,2
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,281,0-15,44,0,0,,2,1,RF,6d,6f39b3f3b2f2b3f1f1b3b3f3b2b1f1b2b1d@,,6d,6f39b3f3b2f2b3f1f1b3b3f3b2b1f1b2b1d@,0,0,6d,6f39b3f3b2f2b3f1f1b3b3f3b2b1f1b2b1d@,0,1,0,1,6d,6,f39b3f3b2f2b3f1f1b3b3f3b2b1f1b2b1d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f39b3f3b2f2b3f1f1b3b3f3b2b1f1b2b1d,f39b3f3b2f2b3f1f1b3b3f3b2b1f1b2b1,fbfbfbffbbfbbfbb,16,1,0,0-30,0,3,5,0,2,2,,,16
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,282,0-30,44,0,0,,2,1,RF,6*,,,6*,,0,,6*,,1,,0,0,6*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,2,1,15-30,0,3,5,0,2,2,,,1
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,283,15-30,44,0,0,,2,1,RF,4f39f2b1f1b3+m1z1*,,,4f39f2b1f1b3+m1z1*,,0,,4f39f2b1f1b3+m1z1*,,1,,1,0,4,,f39f2b1f1b3+m1z1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f39f2b1f1b3m1z1,f39f2b1f1b3m1z1,ffbfbmz,7,1,0,15-40,0,3,5,0,2,2,,,8
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,284,15-40,44,0,0,,2,1,RF,6*,,,6*,,0,,6*,,1,,0,0,6*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,2,1,30-40,0,3,5,0,2,2,,,1
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,285,30-40,44,0,0,,2,1,RF,6n,6f39f3f3f3*,,6n,6f39f3f3f3*,0,0,6n,6f39f3f3f3*,0,1,0,1,6n,6,f39f3f3f3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f39f3f3f3,f39f3f3f3,ffff,4,2,1,40-40,0,3,5,0,2,2,,,5
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,286,40-40,44,0,0,,2,1,RF,6f2d#,,,6f2d#,,0,,6f2d#,,1,,1,0,6,,f2d#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f2d,f2,f,1,2,1,AD-40,0,3,5,0,2,2,,,1
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,287,AD-40,44,0,0,,2,1,RF,4d,6f28f3d@,RF CH 2nd sv succ; RF CH 1st sv unsucc,4d,6f28f3d@,0,0,4d,6f28f3d@,0,1,0,1,4d,6,f28f3d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f28f3d,f28f3,ff,2,1,0,40-40,0,3,5,0,2,2,,,2
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,288,40-40,44,0,0,,2,1,RF,4*,,,4*,,0,,4*,,1,,0,0,4*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,2,1,AD-40,0,3,5,0,2,2,,,1
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,289,AD-40,44,0,0,,2,1,RF,6s28f+1*,,RN CH winner unsucc,6s28f+1*,,0,,6s28f+1*,,1,,1,0,6,,s28f+1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s28f1,s28f1,sf,2,2,1,GM,2,3,6,2,2,3,,,3
